fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.144647906581483,0.350546812538998,0.4486561750467976,2.7189063749220037,0.10859453187461002,6.79726593730501,15.79726593730501,0.9963751715127263,3.2653985062071023,0.7636445718496514,11.8,7
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7
9.978848046682442,0.3526925780974917,0.3728841016147657,2.4,0.0830961835907241,5.173074219025082,17.173074219025082,0.9967209632420142,3.1751922265707524,0.7330756251320397,10.842303906635115,7
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7
5.087137320990464,0.4139455572620732,0.021465751525376723,2.116512116557982,0.04965121165579821,16.055040388526606,42.055040388526606,0.9916996171267272,3.687983844589357,0.7416512116557982,13.91743941721009,7
8.340811900788953,0.38214208263806665,0.599898512401381,3.7670049586620635,0.22075945124769936,3.9319801653517463,10.0,0.9964844267107856,3.228639603307035,0.8183351405111778,11.07482181811308,7
14.878568123894029,0.21496766765888062,0.4565588921962687,2.2220785229283586,0.07610392614641791,9.944803692679104,24.22078522928358,1.0000141224002415,3.0771755199517163,0.8361362584875373,9.288314091713433,7
10.204776504257596,0.30961193887312,0.3651343839483195,1.6388061126879987,0.07577612225375997,9.0,28.0,0.9968240003820039,3.2384477554924804,0.8276716332387201,11.1844775549248,7
11.932907037340184,0.38978357108819417,0.6543728482930478,2.9826856870555316,0.09245892772048536,12.0,29.95671421763883,0.999497412695804,3.181947860206253,0.6325971469416702,10.838957204125055,7
7.737766964336686,0.422818779743215,0.280308732154071,2.224148869044221,0.0506563755948643,34.275533928673376,51.792556547788955,0.9950482977380884,3.330372172610552,0.9013300893010059,12.37585113095578,7
8.151714164180767,0.4360429604463484,0.24912845597172825,2.4370714589548084,0.078,17.0,41.14642705225958,0.9951295291365594,3.3211214376864424,0.7588785623135575,12.203428328361532,7
14.27188330798815,0.6517970826997037,0.7125672609995768,4.696087519008889,0.09193643436992804,6.474327390004232,42.525672609995766,1.0027256726099958,3.006919286800508,0.7037163695002117,10.63080713199492,7
8.473492433014707,0.40221606516764846,0.20325378349264572,2.5,0.08284572758852951,18.18793946411767,48.09396973205883,0.9968479948776089,3.3671809080382347,0.8237587892823534,10.917110593779409,7
5.144894795286563,0.5010210409426874,0.16428682164970296,2.1224473976432816,0.04334684385859689,16.0,98.30631228280622,0.9922698050936689,3.477957918114625,0.8722447397643281,13.049649317621885,7
6.6,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,7
7.535712783030013,0.40142977357598975,0.36785428775702445,2.4321330896950837,0.11485491888441904,5.821436084849935,11.64287216969987,0.9953517688090876,3.406072856121488,0.7842830094540232,11.214297735759898,7
9.611709051216621,0.374892075866575,0.4819722059493431,2.8445298644595174,0.07362300415416845,9.564458898085345,41.57421644076586,0.9969194234215737,3.356348314381729,0.7655470135540483,12.055470135540483,7
11.026334546399163,0.4849262857885057,0.6067310650227795,3.4758515587283174,0.11854143377028213,6.204880519143156,14.409761038286312,0.9974598983382224,3.1032689349772205,0.7502440259571578,11.561464155742947,7
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7
7.792570954270083,0.4232075684554756,0.31383249794671275,2.2580189211386887,0.08071580414839427,22.419810788613113,45.975236514233615,0.9962328069044336,3.3762971618291964,0.8539504730284672,10.841981078861311,7
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7
8.064229371118138,0.36411537795770543,0.4517692440845892,1.8942311021147291,0.059184639352260496,22.765386612688374,43.176924408458916,0.9953070769763384,3.334153952676713,0.8335384881691783,10.917692440845892,7
7.06505072020483,0.3259220502593789,0.32757287772013804,1.9893219430034503,0.06056305393788269,4.0,8.0,0.9936708809378159,3.375145755440276,0.5840779497406211,12.118441005187579,7
9.52531026508895,0.3025806689231266,0.53,3.477668279764955,0.0797642721940916,6.0,18.250620530177898,0.996801489272427,3.217543437112453,1.052307635644852,11.92481384094663,7
7.493967471270294,0.6007689926086787,0.12416306404093275,2.3597282265984454,0.07812065057459412,15.597282265984454,32.597282265984454,0.9972848260229837,3.533016264364853,0.6953695697868739,10.652336830860968,7
5.1,0.5128835496246712,0.17307948090078912,2.0846210686684206,0.0420768946566579,15.923105343342101,100.42329007506576,0.9924092273587989,3.4638447328328947,0.8726913129830265,12.9,7
5.914576641049477,0.4323615572633682,0.20938112973024625,3.373208701863515,0.05294136793918596,23.89617328126493,151.5211786150037,0.9928217426869936,3.3997312519421397,0.5908876183276139,12.22646580152035,7
8.337865401836542,0.3354849292959924,0.24388398067339861,1.8,0.08108979148010413,10.936890996939097,19.594663504591352,0.9955949512797551,3.367839905137741,0.6663109003060903,11.244176302142632,7
12.473153960324815,0.596981564479445,0.6315057298744711,5.783238664632042,0.08333522670735917,7.251420030519373,42.419033384198954,1.0019401993017967,3.0959800698203352,0.7333522670735916,10.041903338419896,7
11.001828586704079,0.22848147544279118,0.4771203688606978,1.8678009221517444,0.07432199077848255,10.0,21.0,0.9969302591807563,3.1184560347474988,0.6921990778482555,10.543981556965111,7
8.920631041772989,0.28498027994459413,0.5030354960997306,2.4898816796675645,0.08298816796675645,6.599211197783764,17.700394401108117,0.9965355582707589,3.238948727855945,1.0251380403878412,11.700394401108118,7
9.34110782142213,0.3910276955355532,0.47168002098109596,2.406769291291623,0.08123323464266384,12.0,28.27569238838883,0.9954499817111521,3.2617292283483352,0.75,12.351876850450052,7
8.866403698841195,0.3408773346034617,0.5392224709285158,2.291226653965383,0.07673180934236261,23.72681906576374,43.72681906576374,0.9962305698456102,3.301654863674946,0.8035592411798356,11.109272373694505,7
8.277009596628673,0.2985047983143364,0.3785047983143364,2.422990403371327,0.07685047983143364,16.77009596628673,43.91961613485309,0.9947848560505699,3.3306913630341946,0.7722990403371327,12.224115159544073,7
7.862341097848922,0.4137658902151078,0.20688382688877727,4.528566389821581,0.07751942097061867,10.0,18.44156073189928,0.9958862288190975,3.3390907487670503,0.7020780365949641,11.553248585519425,7
10.420118453160448,0.24,0.4620118453160448,1.8603553594813438,0.07318933921555969,6.0,21.603553594813437,0.997640236906321,3.229881546839552,0.9958578562074625,10.840236906320897,7
8.643251698192241,0.3254294585777549,0.44739266449179543,3.227454298754892,0.05414110615347752,35.7085891715551,58.43251698192242,0.9959447855620734,3.246380360948163,0.9722085775170615,12.305521443792653,7
10.382346148410395,0.41852932685512995,0.6489699514134747,2.9242632199647742,0.11129384593641574,12.073533657243502,28.852932685512997,0.996852932685513,3.2458826925794804,0.7610300485865253,11.825007217313953,7
13.16313567687557,0.29157057419978855,0.7434933354580189,2.7842942580021144,0.08377563225717308,23.022436774282692,43.022436774282696,0.9985268561158385,3.0480772387417696,0.683814251628058,11.391025290286922,7
10.4,0.26200423402080597,0.5015635531504112,2.044491489120066,0.0772004234020806,5.755508510879934,21.244491489120065,0.9981378812760642,3.2524449148912007,0.9515423830463815,10.897796595648026,7
6.866853837435075,0.3586629232512985,0.3215599228734851,1.7977715387521642,0.06688857693760822,3.9777153875216418,8.022284612478359,0.9928445692249568,3.355097385254761,0.5504456922495672,12.771030003778135,7
8.967207042689875,0.3337288099093356,0.4177450211900319,1.8635224649414561,0.07174576198186713,6.0,15.0,0.9957212232539706,3.250943260517563,0.721311718292405,11.8,7
10.9927615269681,0.5189593004903291,0.6489593004903291,2.9599562806455673,0.11327151034323035,6.0,14.552034975483547,0.9975239825122583,3.072081399019342,0.6958372019613163,11.665610492645063,7
10.672348886137389,0.30788018931060224,0.4326726168865116,1.8119810689397735,0.07923962137879546,9.0,28.0,0.9972881092647586,3.2315207572424094,0.8172811358636136,11.11520757242409,7
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7
9.677734656170083,0.41530134089240045,0.580122795170808,3.102706420996985,0.1030786874541012,11.29520113386007,29.0,0.9963327904067208,3.249397318215199,0.6889174316012061,11.60602681784801,7
14.839288491036186,0.6526413761112407,0.7100428262770032,3.9157241592583953,0.09852399259454783,6.454156124754516,43.45415612475452,1.0027344899721267,2.9988217834111106,0.6902185128069767,11.120522678167958,7
9.775017693499986,0.2991077747678566,0.39,1.7053533513928603,0.06162526540249978,3.0178445046428672,9.017844504642868,0.9947832261656357,3.142319785603573,0.5724982306500014,11.517844504642868,7
9.304459038213135,0.2710615662420763,0.510891807642627,2.3256903630546604,0.07261996388530083,6.0,17.681530127377115,0.9960980896407606,3.210615662420763,1.0885989165590249,11.978768675158474,7
8.0176056646402,0.2156807552853599,0.35,1.7,0.05537206608746899,6.803990558933002,15.0,0.9947093662311043,3.31607981117866,0.7882394335359801,11.880399055893301,7
11.615091061281234,0.6024045949164012,0.507614297672097,3.0743897843214105,0.11762117437524497,6.796493615200882,21.20350638479912,0.9988743897843214,3.178140255391965,0.8827363408078148,11.915091061281235,7
9.93612779396103,0.362436667413586,0.34756333258641403,2.45042221724276,0.08802533303456561,5.252111086213801,16.8739444568931,0.9967430216752562,3.187647776034966,0.6676477760349661,10.75126665172828,7
8.752089710104668,0.4119612666481471,0.48858511882930694,3.4083588404186704,0.08325076521256,3.295820579790665,10.0,0.9952683588404186,3.22774923478744,0.6254984695748798,12.218328231916265,7
9.544973836602088,0.4161243459150522,0.36299825577347256,3.9875654084947803,0.08968739098584202,11.61243459150522,49.68739098584203,0.998691516570152,3.294003488453055,0.7001278343681072,10.231260901415796,7
5.157401585087429,0.4138223619579017,0.03500661557189039,2.0691118097895087,0.05077993711894424,16.205921268069943,41.588157463860114,0.9917212107159016,3.6760229907684594,0.754414488764896,13.958815746386012,7
9.711711205891932,0.3145301722702761,0.4453926726864755,2.4,0.07889831894973037,5.5546982772972395,17.554698277297238,0.9964805400853027,3.1866409483189173,0.9162551731026748,11.376577588216135,7
8.310974111829868,0.3,0.4889025888170132,3.7753082483827978,0.08969821192467864,10.986282360212666,24.0,0.9949834294099468,3.27,0.6428807043553403,12.094512944085066,7
7.8,0.3269257113224524,0.42881231247911533,2.681353854131859,0.10317424211155375,8.026637351240202,17.0266373512402,0.9973061485773551,3.3307991205372063,0.7744061562395577,10.960043973139697,7
10.181895757174727,0.4133428147657999,0.6851674611970271,5.986564039368043,0.07278830976208181,39.81753535687728,76.12116902379182,0.9986413396895762,3.2063507071375454,0.8524233804758363,11.878830976208182,7
8.048855594279406,0.33104972899889606,0.6363930507150743,3.6453564976164192,0.2832867602251605,4.418574009534323,10.0,0.996810444586388,3.2383714801906867,0.9375506323359093,10.539568589512244,7
9.195548559591568,0.4073887139897892,0.3397032373061046,4.861128601021077,0.08823145233163153,10.738871398978922,48.23145233163154,0.998912819245592,3.3405935253877908,0.7379822393775801,10.376854766836846,7
8.366814421562633,0.3074009405366934,0.4029223199905105,2.70462727556411,0.051016163026360195,35.34801881073387,55.66814421562633,0.9954640250809785,3.258399372975538,0.9914389967608603,12.353597491902152,7
10.339050379417952,0.47781007588359037,0.5788391441788217,3.6232171164235663,0.09541162731809252,6.0,14.678100758835903,0.997209868212474,3.1286279089396913,0.6052771290021036,11.8,7
6.5806846067202835,0.4194294943997642,0.3127302471683018,2.360228202240094,0.08446536067834436,24.397717977599058,34.795435955198116,0.9949792012921597,3.3615892359678305,0.7642053820160849,11.480684606720283,7
8.595557514900829,0.34096044516764334,0.4422699427359358,3.3223821069951316,0.06798413398178868,10.003173203642264,41.249206699089434,0.9963363043198885,3.407856985409755,0.7825555310637397,11.801903922185359,7
7.920405911866692,0.26370268823238024,0.5886889793695135,3.0277016174285176,0.2581876084832267,4.6851344116190115,10.0,0.9961483489348075,3.2562973117676197,0.9634997322990344,10.718650529790569,7
7.362682789910985,0.5069438059192358,0.26269244881176723,2.4663202426009554,0.06002078544394269,13.0,28.33679757399045,0.9943115492493949,3.386839878699522,0.7128483396413373,12.263722062108119,7
9.761199952606884,0.3780208687409893,0.46005217185247316,1.579947828147527,0.04942973795590969,21.200521718524733,41.79947828147527,0.9956790903917168,3.1958852219245593,0.7999739140737635,10.619530453327743,7
10.5,0.24,0.4566952423013197,2.0201714538079183,0.06892704669370966,6.0,23.46780969205279,0.9977467809692053,3.1659657092384164,0.9399142730960409,10.946780969205278,7
8.175501681638352,0.4158235706074022,0.27172659755643286,2.431124579590412,0.078,17.0,41.44377102047938,0.9950189171803816,3.319337373877124,0.7606626261228763,12.2510033632767,7
8.190070207021746,0.36471462003343685,0.45057075993312623,1.8642689983281557,0.057027367879627214,22.585613989968934,43.05707599331262,0.9953022830397326,3.32456607946501,0.8311415198662525,10.905707599331263,7
7.754007810513148,0.37284824263454175,0.33810117157697217,2.0094941421151393,0.06390505857884861,5.3649804737171305,10.729960947434261,0.9944673851600251,3.332046680531912,0.6056964852690835,11.309494142115138,7
7.742720324561276,0.5704533874268792,0.024773306286560354,2.3341314400592243,0.0745274580116993,9.095466125731207,18.0,0.9968038186450293,3.360954661257312,0.5805012738304327,9.662292413743051,7
8.482914240330247,0.35894476795596697,0.41618095994495874,2.576380801100825,0.063,11.44723839779835,19.0,0.9952733677430974,3.205929504143107,0.787889535911934,11.42110464088066,7
8.66345509040304,0.3711893415853985,0.4637674253128513,3.0538203616121615,0.07261461084836474,3.4730898191939192,10.0,0.9949138203616121,3.238385389151635,0.6467707783032703,12.289235927677568,7
8.838704749200545,0.18436001333942753,0.42854666222019083,2.2597143809959106,0.07132228495203272,10.0,20.38704749200545,0.9952625599466423,3.3762876120603,0.7508057123800818,11.930647625399727,7
9.56066097142034,0.2929515673457628,0.48639202204305076,2.4,0.0765246724080339,5.770484326542372,17.770484326542373,0.9963445948742783,3.1931145297962713,1.0198324767403386,11.67867805715932,7
10.317458228926618,0.42991156131325337,0.7130330803904715,6.336767091393764,0.07354143460514788,38.68784809227818,76.04585653948521,0.9988642646431237,3.1837569618455634,0.8509171307897042,11.954143460514787,7
5.241573978248501,0.47584260217514995,0.06910178477395021,1.8494438694910018,0.051505561305089986,17.752780652544992,98.93242369775496,0.9923341489914133,3.54,0.7280923434461007,12.768177702729517,7
7.3350372391481224,0.5704863456456881,0.19170819261258706,2.2509975173901253,0.05360972691291376,33.47007447829625,50.45012413049374,0.9951019950347803,3.397493793475313,0.780511171744437,12.349002482609876,7
9.62898262985523,0.3027118042650329,0.4678475718964375,2.4,0.07759829846915361,5.672881957349671,17.67288195734967,0.9964060843668697,3.1901864587204902,0.972983339527842,11.54203474028954,7
10.267062128129997,0.42847174484549905,0.465296596097498,2.4,0.09418841704714985,5.417655320324993,16.164689359350014,0.9970262980005528,3.1365875743740004,0.65417655320325,11.101186384389992,7
